date,year,output_at_basic_values_current_prices_nok_million,intermediate_consumption_current_prices_nok_million,value_added_at_basic_prices_current_prices_nok_million,compensation_of_employees_current_prices_nok_million,taxes_on_production_current_prices_nok_million,subsidies_on_production_current_prices_nok_million,consumption_of_fixed_capital_current_prices_nok_million,operation_surplus_current_prices_nok_million,output_at_basic_values_constant_2015_price_nok_million,intermediate_consumption_constant_2015_prices_nok_million,value_added_at_basic_prices_constant_2015_prices_nok_million,output_at_basic_values_annual_change_in_volume_per_cent,intermediate_consumption_annual_change_in_volume_per_cent,value_added_at_basic_prices_annual_change_in_volume_per_cent,output_at_basic_values_annual_change_in_prices_per_cent,intermediate_consumption_annual_change_in_prices_per_cent,value_added_at_basic_prices_annual_change_in_prices_per_cent,name
1998-12-31,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Libraries, archives, museums and other cultural activities"
1999-12-31,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Libraries, archives, museums and other cultural activities"
2000-12-31,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Libraries, archives, museums and other cultural activities"
2001-12-31,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Libraries, archives, museums and other cultural activities"
2002-12-31,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Libraries, archives, museums and other cultural activities"
2003-12-31,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Libraries, archives, museums and other cultural activities"
2004-12-31,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Libraries, archives, museums and other cultural activities"
2005-12-31,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Libraries, archives, museums and other cultural activities"
2006-12-31,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Libraries, archives, museums and other cultural activities"
2007-12-31,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Libraries, archives, museums and other cultural activities"
2008-12-31,2008,11181,4149,7032,5471,1,192,1622,130,14073,4889,9205,3.8,3.2,4.2,5.4,7.6,4.1,"Libraries, archives, museums and other cultural activities"
2009-12-31,2009,12196,4728,7468,5878,1,212,1597,204,14706,5498,9186,4.5,12.5,-0.2,4.4,1.3,6.4,"Libraries, archives, museums and other cultural activities"
2010-12-31,2010,12664,4737,7927,6269,1,188,1662,183,14698,5291,9398,0,-3.8,2.3,3.9,4.1,3.8,"Libraries, archives, museums and other cultural activities"
2011-12-31,2011,13437,4927,8510,6743,1,161,1758,169,15245,5336,9909,3.7,0.8,5.4,2.3,3.1,1.8,"Libraries, archives, museums and other cultural activities"
2012-12-31,2012,13969,5008,8961,7063,1,183,1835,245,15440,5353,10091,1.3,0.3,1.8,2.6,1.3,3.4,"Libraries, archives, museums and other cultural activities"
2013-12-31,2013,14208,5112,9096,7202,1,172,1849,216,15132,5309,9823,-2,-0.8,-2.7,3.8,2.9,4.3,"Libraries, archives, museums and other cultural activities"
2014-12-31,2014,14735,5300,9435,7543,1,57,1878,70,15219,5370,9849,0.6,1.1,0.3,3.1,2.5,3.5,"Libraries, archives, museums and other cultural activities"
2015-12-31,2015,14932,5239,9693,7671,2,64,1928,156,14932,5239,9693,-1.9,-2.4,-1.6,3.3,1.3,4.4,"Libraries, archives, museums and other cultural activities"
2016-12-31,2016,15205,5806,9399,7349,2,84,2007,125,14043,5710,8333,-6,9,-14,8.3,1.7,12.8,"Libraries, archives, museums and other cultural activities"
2017-12-31,2017,15823,6264,9559,7511,2,112,1988,170,14329,6063,8290,2,6.2,-0.5,2,1.6,2.2,"Libraries, archives, museums and other cultural activities"
2018-12-31,2018,15373,5753,9620,7567,2,137,1993,195,13648,5382,8248,-4.8,-11.2,-0.5,2,3.5,1.1,"Libraries, archives, museums and other cultural activities"
2019-12-31,2019,16620,6684,9936,7854,1,212,2011,282,13812,6108,7740,1.2,13.5,-6.2,6.8,2.4,10.1,"Libraries, archives, museums and other cultural activities"
2020-12-31,2020,15300,5709,9591,7610,1,443,2012,411,10158,5227,5066,-26.5,-14.4,-34.5,25.2,-0.2,47.5,"Libraries, archives, museums and other cultural activities"
2021-12-31,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Libraries, archives, museums and other cultural activities"
2022-12-31,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Libraries, archives, museums and other cultural activities"
1970-12-31,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gambling and betting activities
1971-12-31,1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gambling and betting activities
1972-12-31,1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gambling and betting activities
1973-12-31,1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gambling and betting activities
1974-12-31,1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gambling and betting activities
1975-12-31,1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gambling and betting activities
1976-12-31,1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gambling and betting activities
1977-12-31,1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gambling and betting activities
1978-12-31,1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gambling and betting activities
1979-12-31,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gambling and betting activities
1980-12-31,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gambling and betting activities
1981-12-31,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gambling and betting activities
1982-12-31,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gambling and betting activities
1983-12-31,1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gambling and betting activities
1984-12-31,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gambling and betting activities
1985-12-31,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gambling and betting activities
1986-12-31,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gambling and betting activities
1987-12-31,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gambling and betting activities
1988-12-31,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gambling and betting activities
1989-12-31,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gambling and betting activities
1990-12-31,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gambling and betting activities
1991-12-31,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gambling and betting activities
1992-12-31,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gambling and betting activities
1993-12-31,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gambling and betting activities
1994-12-31,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gambling and betting activities
1995-12-31,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gambling and betting activities
1996-12-31,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gambling and betting activities
1997-12-31,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gambling and betting activities
1998-12-31,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gambling and betting activities
1999-12-31,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gambling and betting activities
2000-12-31,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gambling and betting activities
2001-12-31,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gambling and betting activities
2002-12-31,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gambling and betting activities
2003-12-31,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gambling and betting activities
2004-12-31,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gambling and betting activities
2005-12-31,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gambling and betting activities
2006-12-31,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gambling and betting activities
2007-12-31,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gambling and betting activities
2008-12-31,2008,5740,3539,2201,939,0,356,138,1480,6004,4335,1486,-21,-17.9,-24.8,0.1,7.4,-9.6,Gambling and betting activities
2009-12-31,2009,5649,3744,1905,1084,0,295,76,1040,5907,4307,1439,-1.6,-0.6,-3.1,0,6.5,-10.6,Gambling and betting activities
2010-12-31,2010,5205,3670,1535,1080,0,1,193,263,5443,3957,1333,-7.9,-8.1,-7.3,0,6.7,-13,Gambling and betting activities
2011-12-31,2011,5465,3751,1714,1176,0,1,129,410,5712,3943,1568,4.9,-0.4,17.6,0.1,2.6,-5,Gambling and betting activities
2012-12-31,2012,5026,3603,1423,1123,0,1,309,-8,5034,3862,1045,-11.9,-2.1,-33.4,4.4,-1.9,24.6,Gambling and betting activities
2013-12-31,2013,4414,3598,816,805,0,1,252,-240,4809,3733,969,-4.5,-3.4,-7.2,-8.1,3.3,-38.2,Gambling and betting activities
2014-12-31,2014,4973,3593,1380,821,0,1,197,363,5415,3618,1761,12.6,-3.1,81.7,0.1,3,-6.9,Gambling and betting activities
2015-12-31,2015,5721,3679,2042,840,2,1,283,918,5721,3679,2042,5.7,1.7,15.9,8.9,0.7,27.6,Gambling and betting activities
2016-12-31,2016,5640,3529,2111,838,2,0,172,1099,5638,3473,2165,-1.5,-5.6,6,0,1.6,-2.5,Gambling and betting activities
2017-12-31,2017,5130,3569,1561,840,3,0,189,529,5127,3483,1631,-9.1,0.3,-24.7,0,0.8,-1.8,Gambling and betting activities
2018-12-31,2018,4463,3858,605,863,3,0,152,-413,4460,3680,722,-13,5.7,-55.7,0,2.3,-12.4,Gambling and betting activities
2019-12-31,2019,5471,3408,2063,879,3,0,134,1047,4521,3158,1447,1.4,-14.2,100.5,20.9,2.9,70.1,Gambling and betting activities
2020-12-31,2020,5696,3174,2522,823,3,6,109,1593,4706,2902,1799,4.1,-8.1,24.3,0,1.4,-1.6,Gambling and betting activities
2021-12-31,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gambling and betting activities
2022-12-31,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gambling and betting activities
1970-12-31,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sports activities and amusement and recreation activities
1971-12-31,1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sports activities and amusement and recreation activities
1972-12-31,1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sports activities and amusement and recreation activities
1973-12-31,1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sports activities and amusement and recreation activities
1974-12-31,1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sports activities and amusement and recreation activities
1975-12-31,1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sports activities and amusement and recreation activities
1976-12-31,1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sports activities and amusement and recreation activities
1977-12-31,1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sports activities and amusement and recreation activities
1978-12-31,1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sports activities and amusement and recreation activities
1979-12-31,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sports activities and amusement and recreation activities
1980-12-31,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sports activities and amusement and recreation activities
1981-12-31,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sports activities and amusement and recreation activities
1982-12-31,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sports activities and amusement and recreation activities
1983-12-31,1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sports activities and amusement and recreation activities
1984-12-31,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sports activities and amusement and recreation activities
1985-12-31,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sports activities and amusement and recreation activities
1986-12-31,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sports activities and amusement and recreation activities
1987-12-31,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sports activities and amusement and recreation activities
1988-12-31,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sports activities and amusement and recreation activities
1989-12-31,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sports activities and amusement and recreation activities
1990-12-31,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sports activities and amusement and recreation activities
1991-12-31,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sports activities and amusement and recreation activities
1992-12-31,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sports activities and amusement and recreation activities
1993-12-31,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sports activities and amusement and recreation activities
1994-12-31,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sports activities and amusement and recreation activities
1995-12-31,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sports activities and amusement and recreation activities
1996-12-31,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sports activities and amusement and recreation activities
1997-12-31,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sports activities and amusement and recreation activities
1998-12-31,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sports activities and amusement and recreation activities
1999-12-31,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sports activities and amusement and recreation activities
2000-12-31,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sports activities and amusement and recreation activities
2001-12-31,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sports activities and amusement and recreation activities
2002-12-31,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sports activities and amusement and recreation activities
2003-12-31,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sports activities and amusement and recreation activities
2004-12-31,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sports activities and amusement and recreation activities
2005-12-31,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sports activities and amusement and recreation activities
2006-12-31,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sports activities and amusement and recreation activities
2007-12-31,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sports activities and amusement and recreation activities
2008-12-31,2008,14811,8734,6077,4307,4,202,1783,185,18772,10456,8552,1.9,3.8,-0.5,5.3,6.6,3.6,Sports activities and amusement and recreation activities
2009-12-31,2009,15705,9946,5759,4616,5,223,1901,-540,18763,11755,7015,0,12.4,-18,6.1,1.3,15.5,Sports activities and amusement and recreation activities
2010-12-31,2010,15442,8853,6589,4450,5,232,2027,339,16920,10224,6713,-9.8,-13,-4.3,9,2.3,19.6,Sports activities and amusement and recreation activities
2011-12-31,2011,16803,9919,6884,4692,5,230,2153,264,17894,10999,6935,5.8,7.6,3.3,2.9,4.1,1.1,Sports activities and amusement and recreation activities
2012-12-31,2012,17410,10156,7254,5014,6,87,2133,188,18252,10959,7310,2,-0.4,5.4,1.6,2.8,0,Sports activities and amusement and recreation activities
2013-12-31,2013,18427,10782,7645,5196,4,0,2257,188,19199,11302,7900,5.2,3.1,8.1,0.6,2.9,-2.5,Sports activities and amusement and recreation activities
2014-12-31,2014,19840,11194,8646,5430,5,240,2375,1076,20354,11350,8999,6,0.4,13.9,1.6,3.4,-0.7,Sports activities and amusement and recreation activities
2015-12-31,2015,20513,11238,9275,5668,36,274,2491,1354,20513,11238,9275,0.8,-1,3.1,2.6,1.4,4.1,Sports activities and amusement and recreation activities
2016-12-31,2016,21449,10578,10871,7101,6,292,2485,1571,20808,10212,10596,1.4,-9.1,14.2,3.1,3.6,2.6,Sports activities and amusement and recreation activities
2017-12-31,2017,22141,10246,11895,7493,5,272,2498,2171,20436,9760,10679,-1.8,-4.4,0.8,5.1,1.3,8.6,Sports activities and amusement and recreation activities
2018-12-31,2018,22782,10165,12617,8073,5,357,2668,2228,20592,9460,11113,0.8,-3.1,4.1,2.1,2.4,1.9,Sports activities and amusement and recreation activities
2019-12-31,2019,24779,10693,14086,8608,6,319,2864,2927,21662,9672,11955,5.2,2.2,7.6,3.4,2.9,3.8,Sports activities and amusement and recreation activities
2020-12-31,2020,22049,10364,11685,7865,17,451,3563,691,18411,9222,9222,-15,-4.7,-22.9,4.7,1.7,7.5,Sports activities and amusement and recreation activities
2021-12-31,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sports activities and amusement and recreation activities
2022-12-31,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sports activities and amusement and recreation activities
1970-12-31,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Activities of membership organisations
1971-12-31,1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Activities of membership organisations
1972-12-31,1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Activities of membership organisations
1973-12-31,1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Activities of membership organisations
1974-12-31,1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Activities of membership organisations
1975-12-31,1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Activities of membership organisations
1976-12-31,1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Activities of membership organisations
1977-12-31,1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Activities of membership organisations
1978-12-31,1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Activities of membership organisations
1979-12-31,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Activities of membership organisations
1980-12-31,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Activities of membership organisations
1981-12-31,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Activities of membership organisations
1982-12-31,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Activities of membership organisations
1983-12-31,1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Activities of membership organisations
1984-12-31,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Activities of membership organisations
1985-12-31,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Activities of membership organisations
1986-12-31,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Activities of membership organisations
1987-12-31,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Activities of membership organisations
1988-12-31,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Activities of membership organisations
1989-12-31,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Activities of membership organisations
1990-12-31,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Activities of membership organisations
1991-12-31,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Activities of membership organisations
1992-12-31,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Activities of membership organisations
1993-12-31,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Activities of membership organisations
