date,year,quarter,shortname,number_of_employees,number_of_jobs_employments,average_monthly_basic_earnings_nok,average_monthly_earnings_nok,index_of_average_monthly_basic_earnings,index_of_average_monthly_earnings,code_indus,parentcode_indus,consumption_group,month,consumer_price_index_2015_100,monthly_change_per_cent,x12_month_rate_per_cent,consumer_price_index_weights,output_at_basic_values_current_prices_nok_million,intermediate_consumption_current_prices_nok_million,value_added_at_basic_prices_current_prices_nok_million,compensation_of_employees_current_prices_nok_million,taxes_on_production_current_prices_nok_million,subsidies_on_production_current_prices_nok_million,consumption_of_fixed_capital_current_prices_nok_million,operation_surplus_current_prices_nok_million,output_at_basic_values_constant_2015_price_nok_million,intermediate_consumption_constant_2015_prices_nok_million,value_added_at_basic_prices_constant_2015_prices_nok_million,output_at_basic_values_annual_change_in_volume_per_cent,intermediate_consumption_annual_change_in_volume_per_cent,value_added_at_basic_prices_annual_change_in_volume_per_cent,output_at_basic_values_annual_change_in_prices_per_cent,intermediate_consumption_annual_change_in_prices_per_cent,value_added_at_basic_prices_annual_change_in_prices_per_cent,industry
2018-03-31,2018,1,Education,218653,247057,43790,43880,104.5,104.5,85,P,All-item index,03,107.3,0.3,2.2,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Education
2018-06-30,2018,2,Education,219687,248541,43740,43880,104.4,104.5,85,P,All-item index,06,108.5,0.6,2.6,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Education
2018-09-30,2018,3,Education,203203,225218,44350,44410,105.8,105.7,85,P,All-item index,09,109.5,0.6,3.4,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Education
2018-12-31,2018,4,Education,219783,249148,44710,44840,106.7,106.7,85,P,All-item index,12,109.8,0,3.5,1000,202491,38071,164420,132199,8,2582,31190,3605,187793,36265,151515,0.4,3.2,-0.3,4.1,1.1,4.8,Education
2019-03-31,2019,1,Education,221436,250386,44860,44960,107.1,107,85,P,All-item index,03,110.4,0.2,2.9,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Education
2019-06-30,2019,2,Education,222189,251441,44830,44970,107,107,85,P,All-item index,06,110.6,0.1,1.9,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Education
2019-09-30,2019,3,Education,207214,230153,45760,45830,109.2,109.1,85,P,All-item index,09,111.1,0.5,1.5,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Education
2019-12-31,2019,4,Education,223486,253036,46250,46390,110.4,110.4,85,P,All-item index,12,111.3,-0.3,1.4,1000,212477,39261,173216,138889,8,2796,33322,3793,188597,36399,152184,0.4,0.4,0.4,4.5,2.7,4.9,Education
2020-03-31,2020,1,Education,224534,254149,46410,46520,110.8,110.7,85,P,All-item index,03,111.2,0,0.7,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Education
2020-06-30,2020,2,Education,216224,239534,46440,46550,110.8,110.8,85,P,All-item index,06,112.1,0.2,1.4,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Education
2020-09-30,2020,3,Education,205145,224989,46450,46510,110.9,110.7,85,P,All-item index,09,112.9,0.4,1.6,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Education
2020-12-31,2020,4,Education,224895,255519,46620,46830,111.3,111.5,85,P,All-item index,12,112.9,0.4,1.4,1000,210044,36185,173859,139788,8,3119,35048,2134,182870,33383,149373,-3,-8.3,-1.8,2,0.5,2.3,Education
2021-03-31,2021,1,Education,224406,252613,46820,46980,111.7,111.8,85,P,All-item index,03,114.6,-0.3,3.1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Education
2021-06-30,2021,2,Education,224965,253497,46740,46890,111.6,111.6,85,P,All-item index,06,115.3,0.3,2.9,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Education
2021-09-30,2021,3,Education,209761,234336,47120,47210,112.5,112.4,85,P,All-item index,09,117.5,1,4.1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Education
2021-12-31,2021,4,Education,228777,261367,48540,48820,115.8,116.2,85,P,All-item index,12,118.9,0.7,5.3,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Education
2022-03-31,2022,1,Education,228919,259059,48640,48880,116.1,116.4,85,P,All-item index,03,119.8,0.6,4.5,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Education
2022-06-30,2022,2,Education,230189,261544,48630,48990,116.1,116.6,85,P,All-item index,06,122.6,0.9,6.3,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Education
2022-09-30,2022,3,Education,213206,237938,48930,49010,116.8,116.7,85,P,All-item index,09,125.6,1.4,6.9,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Education
2022-12-31,2022,4,Education,231720,264419,49590,49760,118.4,118.4,85,P,All-item index,12,125.9,0.1,5.9,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Education
2016-03-31,2016,1,Human health activities,199051,221674,41100,44970,100,100,86,Q,All-item index,03,102.5,0.4,3.3,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Human health activities
2016-06-30,2016,2,Human health activities,199679,222785,41110,45070,100,100.2,86,Q,All-item index,06,103.8,0.6,3.7,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Human health activities
2016-09-30,2016,3,Human health activities,206000,229497,40760,43740,99.2,97.3,86,Q,All-item index,09,104.2,0.3,3.6,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Human health activities
2016-12-31,2016,4,Human health activities,204186,229207,42270,45010,102.8,100.1,86,Q,All-item index,12,104.4,-0.5,3.5,1000,191389,50714,140675,112830,10,732,13986,14581,187013,49372,137641,1.8,3.1,1.4,2.3,2.7,2.2,Human health activities
2017-03-31,2017,1,Human health activities,204700,228454,42400,46050,103.2,102.4,86,Q,All-item index,03,105,0.3,2.4,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Human health activities
2017-06-30,2017,2,Human health activities,205150,229331,42620,47640,103.7,105.9,86,Q,All-item index,06,105.8,0.4,1.9,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Human health activities
2017-09-30,2017,3,Human health activities,211895,235759,42360,45150,103.1,100.4,86,Q,All-item index,09,105.9,0.6,1.6,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Human health activities
2017-12-31,2017,4,Human health activities,207808,233363,43560,46290,106,102.9,86,Q,All-item index,12,106.1,0,1.6,1000,200944,53551,147393,118696,10,422,14326,14783,191817,51040,140775,2.6,3.4,2.3,2.4,2.1,2.4,Human health activities
2018-03-31,2018,1,Human health activities,208636,233427,43590,47290,106.1,105.2,86,Q,All-item index,03,107.3,0.3,2.2,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Human health activities
2018-06-30,2018,2,Human health activities,209768,235005,43600,47950,106.1,106.6,86,Q,All-item index,06,108.5,0.6,2.6,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Human health activities
2018-09-30,2018,3,Human health activities,216642,241871,43430,46320,105.7,103,86,Q,All-item index,09,109.5,0.6,3.4,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Human health activities
2018-12-31,2018,4,Human health activities,213730,240513,45070,47930,109.7,106.6,86,Q,All-item index,12,109.8,0,3.5,1000,209374,56225,153149,124888,11,271,15037,13484,193307,51680,141624,0.8,1.3,0.6,3.4,3.7,3.3,Human health activities
2019-03-31,2019,1,Human health activities,213657,239121,45040,49100,109.6,109.2,86,Q,All-item index,03,110.4,0.2,2.9,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Human health activities
2019-06-30,2019,2,Human health activities,214094,239980,45040,50150,109.6,111.5,86,Q,All-item index,06,110.6,0.1,1.9,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Human health activities
2019-09-30,2019,3,Human health activities,221108,247368,44900,48040,109.2,106.8,86,Q,All-item index,09,111.1,0.5,1.5,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Human health activities
2019-12-31,2019,4,Human health activities,217065,244768,46250,49310,112.5,109.7,86,Q,All-item index,12,111.3,-0.3,1.4,1000,220926,60197,160729,131225,13,510,15524,14477,196820,53950,142860,1.8,4.4,0.9,3.6,2.6,4,Human health activities
2020-03-31,2020,1,Human health activities,217122,243859,46590,50650,113.4,112.6,86,Q,All-item index,03,111.2,0,0.7,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Human health activities
2020-06-30,2020,2,Human health activities,217553,240769,46530,52650,113.2,117.1,86,Q,All-item index,06,112.1,0.2,1.4,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Human health activities
2020-09-30,2020,3,Human health activities,224189,248608,45890,49200,111.7,109.4,86,Q,All-item index,09,112.9,0.4,1.6,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Human health activities
2020-12-31,2020,4,Human health activities,222137,249601,46620,49780,113.4,110.7,86,Q,All-item index,12,112.9,0.4,1.4,1000,232815,65184,167631,135944,13,1230,16799,16105,186610,57233,129417,-5.2,6.1,-9.4,11.1,2.1,15.1,Human health activities
2021-03-31,2021,1,Human health activities,224388,251190,47360,51500,115.2,114.5,86,Q,All-item index,03,114.6,-0.3,3.1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Human health activities
2021-06-30,2021,2,Human health activities,225906,253394,47320,53220,115.1,118.3,86,Q,All-item index,06,115.3,0.3,2.9,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Human health activities
2021-09-30,2021,3,Human health activities,232935,262600,46920,50390,114.2,112.1,86,Q,All-item index,09,117.5,1,4.1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Human health activities
2021-12-31,2021,4,Human health activities,230500,262204,48890,52290,119,116.3,86,Q,All-item index,12,118.9,0.7,5.3,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Human health activities
2022-03-31,2022,1,Human health activities,231632,261638,49040,53620,119.3,119.2,86,Q,All-item index,03,119.8,0.6,4.5,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Human health activities
2022-06-30,2022,2,Human health activities,229225,257987,49200,55440,119.7,123.3,86,Q,All-item index,06,122.6,0.9,6.3,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Human health activities
2022-09-30,2022,3,Human health activities,234511,264171,48900,52630,119,117,86,Q,All-item index,09,125.6,1.4,6.9,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Human health activities
2022-12-31,2022,4,Human health activities,240493,273775,50770,54240,123.5,120.6,86,Q,All-item index,12,125.9,0.1,5.9,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Human health activities
2016-03-31,2016,1,Residential care activities,144692,174687,34210,39950,100,100,87,Q,All-item index,03,102.5,0.4,3.3,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Residential care activities
2016-06-30,2016,2,Residential care activities,143378,173922,34190,39990,99.9,100.1,87,Q,All-item index,06,103.8,0.6,3.7,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Residential care activities
2016-09-30,2016,3,Residential care activities,156728,189471,33720,37580,98.6,94.1,87,Q,All-item index,09,104.2,0.3,3.6,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Residential care activities
2016-12-31,2016,4,Residential care activities,146322,178273,34970,38660,102.2,96.8,87,Q,All-item index,12,104.4,-0.5,3.5,1000,144879,24504,120375,114242,15,0,6118,0,140635,24006,116629,2.7,3.6,2.5,3,2.1,3.2,Residential care activities
2017-03-31,2017,1,Residential care activities,146983,177955,34920,40550,102.1,101.5,87,Q,All-item index,03,105,0.3,2.4,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Residential care activities
2017-06-30,2017,2,Residential care activities,146698,177820,34910,43310,102,108.4,87,Q,All-item index,06,105.8,0.4,1.9,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Residential care activities
2017-09-30,2017,3,Residential care activities,158979,191354,34490,38600,100.8,96.6,87,Q,All-item index,09,105.9,0.6,1.6,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Residential care activities
2017-12-31,2017,4,Residential care activities,149330,183632,35810,39620,104.7,99.2,87,Q,All-item index,12,106.1,0,1.6,1000,152847,26189,126658,120100,14,0,6544,0,143649,25098,118557,2.1,4.6,1.7,3.3,2.2,3.5,Residential care activities
2018-03-31,2018,1,Residential care activities,149951,182753,35740,41560,104.5,104,87,Q,All-item index,03,107.3,0.3,2.2,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Residential care activities
2018-06-30,2018,2,Residential care activities,149330,182512,35690,42910,104.3,107.4,87,Q,All-item index,06,108.5,0.6,2.6,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Residential care activities
2018-09-30,2018,3,Residential care activities,162233,197428,35200,39310,102.9,98.4,87,Q,All-item index,09,109.5,0.6,3.4,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Residential care activities
2018-12-31,2018,4,Residential care activities,150784,185093,36440,40310,106.5,100.9,87,Q,All-item index,12,109.8,0,3.5,1000,161495,27660,133835,126855,13,0,6967,0,144266,25584,118697,0.4,1.9,0.1,5.2,3.6,5.5,Residential care activities
2019-03-31,2019,1,Residential care activities,150944,184163,36220,42780,105.9,107.1,87,Q,All-item index,03,110.4,0.2,2.9,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Residential care activities
2019-06-30,2019,2,Residential care activities,149577,183329,36260,45160,106,113,87,Q,All-item index,06,110.6,0.1,1.9,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Residential care activities
2019-09-30,2019,3,Residential care activities,161159,197529,36020,40740,105.3,102,87,Q,All-item index,09,111.1,0.5,1.5,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Residential care activities
2019-12-31,2019,4,Residential care activities,151275,186375,37590,42170,109.9,105.6,87,Q,All-item index,12,111.3,-0.3,1.4,1000,170762,29122,141640,134382,13,0,7245,0,146770,26222,120571,1.7,2.5,1.6,3.9,2.7,4.2,Residential care activities
2020-03-31,2020,1,Residential care activities,150362,184232,37700,44170,110.2,110.6,87,Q,All-item index,03,111.2,0,0.7,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Residential care activities
2020-06-30,2020,2,Residential care activities,151824,178909,37660,48380,110.1,121.1,87,Q,All-item index,06,112.1,0.2,1.4,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Residential care activities
2020-09-30,2020,3,Residential care activities,161547,191155,36530,41170,106.8,103.1,87,Q,All-item index,09,112.9,0.4,1.6,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Residential care activities
2020-12-31,2020,4,Residential care activities,151698,186021,37750,42550,110.3,106.5,87,Q,All-item index,12,112.9,0.4,1.4,1000,174005,31613,142392,135506,12,814,7688,0,145106,28193,117059,-1.1,7.5,-2.9,3.1,1,3.5,Residential care activities
2021-03-31,2021,1,Residential care activities,151372,181833,37920,44450,110.8,111.3,87,Q,All-item index,03,114.6,-0.3,3.1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Residential care activities
2021-06-30,2021,2,Residential care activities,150762,181710,37860,48170,110.7,120.6,87,Q,All-item index,06,115.3,0.3,2.9,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Residential care activities
2021-09-30,2021,3,Residential care activities,162918,198939,37470,42240,109.5,105.7,87,Q,All-item index,09,117.5,1,4.1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Residential care activities
2021-12-31,2021,4,Residential care activities,152947,189818,39360,44130,115.1,110.5,87,Q,All-item index,12,118.9,0.7,5.3,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Residential care activities
2022-03-31,2022,1,Residential care activities,152708,187421,39320,46160,114.9,115.5,87,Q,All-item index,03,119.8,0.6,4.5,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Residential care activities
2022-06-30,2022,2,Residential care activities,151771,187101,39390,50320,115.1,126,87,Q,All-item index,06,122.6,0.9,6.3,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Residential care activities
2022-09-30,2022,3,Residential care activities,164245,203905,38810,43860,113.4,109.8,87,Q,All-item index,09,125.6,1.4,6.9,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Residential care activities
2022-12-31,2022,4,Residential care activities,153589,191628,40610,45390,118.7,113.6,87,Q,All-item index,12,125.9,0.1,5.9,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Residential care activities
2016-03-31,2016,1,Social work without accommodation,183145,212737,33810,34580,100,100,88,Q,All-item index,03,102.5,0.4,3.3,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Social work activities without accommodation
2016-06-30,2016,2,Social work without accommodation,184383,215007,33800,34590,100,100,88,Q,All-item index,06,103.8,0.6,3.7,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Social work activities without accommodation
2016-09-30,2016,3,Social work without accommodation,181281,210056,34220,34810,101.2,100.7,88,Q,All-item index,09,104.2,0.3,3.6,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Social work activities without accommodation
2016-12-31,2016,4,Social work without accommodation,184577,216804,34730,35300,102.7,102.1,88,Q,All-item index,12,104.4,-0.5,3.5,1000,66594,13625,52969,50623,5,3586,2236,3691,64575,13348,51227,0.3,8,-1.6,3.1,2.1,3.4,Social work activities without accommodation
2017-03-31,2017,1,Social work without accommodation,182978,213624,34710,35450,102.7,102.5,88,Q,All-item index,03,105,0.3,2.4,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Social work activities without accommodation
2017-06-30,2017,2,Social work without accommodation,182811,214107,34730,35910,102.7,103.8,88,Q,All-item index,06,105.8,0.4,1.9,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Social work activities without accommodation
2017-09-30,2017,3,Social work without accommodation,179764,207965,35320,35940,104.5,103.9,88,Q,All-item index,09,105.9,0.6,1.6,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Social work activities without accommodation
2017-12-31,2017,4,Social work without accommodation,182991,215948,35710,36280,105.6,104.9,88,Q,All-item index,12,106.1,0,1.6,1000,67200,12885,54315,51906,6,3684,2321,3766,62928,12442,50478,-2.6,-6.8,-1.5,3.6,1.5,4.1,Social work activities without accommodation
2018-03-31,2018,1,Social work without accommodation,181479,212869,35690,36440,105.6,105.4,88,Q,All-item index,03,107.3,0.3,2.2,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Social work activities without accommodation
2018-06-30,2018,2,Social work without accommodation,180105,212471,35700,36580,105.6,105.8,88,Q,All-item index,06,108.5,0.6,2.6,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Social work activities without accommodation
2018-09-30,2018,3,Social work without accommodation,178343,208540,36180,36750,107,106.3,88,Q,All-item index,09,109.5,0.6,3.4,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Social work activities without accommodation
2018-12-31,2018,4,Social work without accommodation,181510,215843,36700,37230,108.5,107.7,88,Q,All-item index,12,109.8,0,3.5,1000,68692,12229,56463,53308,5,3500,2442,4208,60887,11551,49311,-3.2,-7.2,-2.3,5.6,2.2,6.4,Social work activities without accommodation
2019-03-31,2019,1,Social work without accommodation,181177,214059,36660,37450,108.4,108.3,88,Q,All-item index,03,110.4,0.2,2.9,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Social work activities without accommodation
2019-06-30,2019,2,Social work without accommodation,181514,215006,36690,37840,108.5,109.4,88,Q,All-item index,06,110.6,0.1,1.9,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Social work activities without accommodation
2019-09-30,2019,3,Social work without accommodation,179564,211291,37320,37940,110.4,109.7,88,Q,All-item index,09,111.1,0.5,1.5,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Social work activities without accommodation
2019-12-31,2019,4,Social work without accommodation,182335,217359,38120,38730,112.7,112,88,Q,All-item index,12,111.3,-0.3,1.4,1000,70530,12277,58253,56102,4,3485,2533,3099,59382,11336,48026,-2.5,-1.9,-2.6,5.3,2.3,5.9,Social work activities without accommodation
2020-03-31,2020,1,Social work without accommodation,180623,213610,38170,38950,112.9,112.6,88,Q,All-item index,03,111.2,0,0.7,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Social work activities without accommodation
2020-06-30,2020,2,Social work without accommodation,175913,202857,38390,39750,113.5,115,88,Q,All-item index,06,112.1,0.2,1.4,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Social work activities without accommodation
2020-09-30,2020,3,Social work without accommodation,177214,205193,38160,38800,112.9,112.2,88,Q,All-item index,09,112.9,0.4,1.6,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Social work activities without accommodation
2020-12-31,2020,4,Social work without accommodation,181218,217039,38350,39010,113.4,112.8,88,Q,All-item index,12,112.9,0.4,1.4,1000,68794,11994,56800,56701,4,5650,2622,3123,54508,11026,43531,-8.2,-2.7,-9.4,6.3,0.4,7.6,Social work activities without accommodation
2021-03-31,2021,1,Social work without accommodation,181143,213996,38460,39260,113.8,113.5,88,Q,All-item index,03,114.6,-0.3,3.1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Social work activities without accommodation
2021-06-30,2021,2,Social work without accommodation,182266,215982,38400,39670,113.6,114.7,88,Q,All-item index,06,115.3,0.3,2.9,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Social work activities without accommodation
2021-09-30,2021,3,Social work without accommodation,181228,214634,38890,39550,115,114.4,88,Q,All-item index,09,117.5,1,4.1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Social work activities without accommodation
2021-12-31,2021,4,Social work without accommodation,181708,220680,40090,40770,118.6,117.9,88,Q,All-item index,12,118.9,0.7,5.3,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Social work activities without accommodation
2022-03-31,2022,1,Social work without accommodation,180600,215411,39990,40860,118.3,118.2,88,Q,All-item index,03,119.8,0.6,4.5,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Social work activities without accommodation
